department,product_name,seller_unit,price,discount,upc,url
Holiday,Northlight 32  Green Frosted Oak Leaf Artificial Christmas Spray,1,13.99,,0019129626205,https://www.kroger.com/p/northlight-32-green-frosted-oak-leaf-artificial-christmas-spray/0019129626205?fulfillment=PICKUP
Holiday,4.75  Midnight Green Shiny Diamond Bauble 4/Bag,1,$24.19,,0073420547524,https://www.kroger.com/p/4-75-midnight-green-shiny-diamond-bauble-4-bag/0073420547524?fulfillment=PICKUP
Holiday,6  Gunmetal Candy Glitter Ball 3/Bag,1,$37.11,,0073420552853,https://www.kroger.com/p/6-gunmetal-candy-glitter-ball-3-bag/0073420552853?fulfillment=PICKUP
Holiday,Northlight 18  Gray and White Sparkling Penguin with Scarf Tabletop Figure,1.0000,47.19,,0009342286484,https://www.kroger.com/p/northlight-18-gray-and-white-sparkling-penguin-with-scarf-tabletop-figure/0009342286484?fulfillment=PICKUP
Holiday,CAMULAND 7ft Inflatable Christmas Tree with Built-in LED Lights,1 set,$74.99,,0064071190324,https://www.kroger.com/p/camuland-7ft-inflatable-christmas-tree-with-built-in-led-lights/0064071190324?fulfillment=PICKUP
Holiday,Northlight 3.25  Red and Silver Plated Apple Teacher Christmas Ornament with European,1,18.99,,0019129692865,https://www.kroger.com/p/northlight-3-25-red-and-silver-plated-apple-teacher-christmas-ornament-with-european/0019129692865?fulfillment=PICKUP
Holiday,Inge Glas Shiny Gold Reflection Finial Glass Tree Topper Christmas 2161R033,1,$133.99,,0068687860874,https://www.kroger.com/p/inge-glas-shiny-gold-reflection-finial-glass-tree-topper-christmas-2161r033/0068687860874?fulfillment=PICKUP
Holiday,Northlight 18.25  Green Wooden  BELIEVE  Christmas Snow Sled Decoration,1,53.09,,0019129687689,https://www.kroger.com/p/northlight-18-25-green-wooden-believe-christmas-snow-sled-decoration/0019129687689?fulfillment=PICKUP
Holiday,Sunnydaze 3-Foot Festive Pine Pre-Lit Artificial Christmas Tree,36,40.49,,0081007785066,https://www.kroger.com/p/sunnydaze-3-foot-festive-pine-pre-lit-artificial-christmas-tree/0081007785066?fulfillment=PICKUP
Holiday,Beistle Halloween Party Decoration Elvira Bust Centerpiece - 12 Pack (1/Pkg),1 unit,82.01,,0003468908139,https://www.kroger.com/p/beistle-halloween-party-decoration-elvira-bust-centerpiece-12-pack-1-pkg-/0003468908139?fulfillment=PICKUP
Holiday,Northlight 10  Lighted Brown Star with Cut-Out Design Christmas Tree Topper - Clear Lights,1,18.99,,0019129687093,https://www.kroger.com/p/northlight-10-lighted-brown-star-with-cut-out-design-christmas-tree-topper-clear-lights/0019129687093?fulfillment=PICKUP
Holiday,Northlight 22  Shatterproof Candy Cane with Green Glitter Commercial Christmas Ornament,1,62.99,,0019129693342,https://www.kroger.com/p/northlight-22-shatterproof-candy-cane-with-green-glitter-commercial-christmas-ornament/0019129693342?fulfillment=PICKUP
Holiday,Northlight 2  Blue Macaron with Sugar Accents Glass Christmas Ornament,1,9.99,,0019129688452,https://www.kroger.com/p/northlight-2-blue-macaron-with-sugar-accents-glass-christmas-ornament/0019129688452?fulfillment=PICKUP
Holiday,Northlight 23  Red Wooden Christmas Snow Sled Decoration,1,53.09,,0019129687682,https://www.kroger.com/p/northlight-23-red-wooden-christmas-snow-sled-decoration/0019129687682?fulfillment=PICKUP
Holiday,6  Teal Candy Ball Circle Glitter 3/Bag,1,$29.16,,0073420553762,https://www.kroger.com/p/6-teal-candy-ball-circle-glitter-3-bag/0073420553762?fulfillment=PICKUP
Holiday,Northlight 16.5  Glittered Green and Brown Pinecone Berry Christmas Tree,count,43.65,,0019129689586,https://www.kroger.com/p/northlight-16-5-glittered-green-and-brown-pinecone-berry-christmas-tree/0019129689586?fulfillment=PICKUP
Holiday,Northlight 4.5' Metallic Sheer Champagne Artificial Tinsel Christmas Tree - Unlit,1,75.99,,0019129627332,https://www.kroger.com/p/northlight-4-5-metallic-sheer-champagne-artificial-tinsel-christmas-tree-unlit/0019129627332?fulfillment=PICKUP
Holiday,"Northlight 6' Pre-Lit Gold and Red Pre-Decorated Pop-Up Artificial Christmas Tree, Clear",1,157.99,,0019129615301,https://www.kroger.com/p/northlight-6-pre-lit-gold-and-red-pre-decorated-pop-up-artificial-christmas-tree-clear/0019129615301?fulfillment=PICKUP
Holiday,7  Orchid Matte Glitter Pinecone 4/Bag,1,$26.91,,0073420552618,https://www.kroger.com/p/7-orchid-matte-glitter-pinecone-4-bag/0073420552618?fulfillment=PICKUP
Holiday,Hofert 200 Pure White Cluster LED Wide Angle Christmas Lights - 20.5 ft Green Wire,1,36.57,,0001827736302,https://www.kroger.com/p/hofert-200-pure-white-cluster-led-wide-angle-christmas-lights-20-5-ft-green-wire/0001827736302?fulfillment=PICKUP
Baby,"Gundam GUZGMS109 Seed Basic Marker Set, Pack of 6",1,$39.09,,0075346442117,https://www.kroger.com/p/gundam-guzgms109-seed-basic-marker-set-pack-of-6/0075346442117?fulfillment=PICKUP
Baby,Sophia's White Bunny Slippers with Rabbit Ears,1,11.99,,0088879800279,https://www.kroger.com/p/sophia-s-white-bunny-slippers-with-rabbit-ears/0088879800279?fulfillment=PICKUP
Baby,BLMA Models BLM90 N Scale Lift Rings EMD & GE Styles,1,$15.81,,0075346442390,https://www.kroger.com/p/blma-models-blm90-n-scale-lift-rings-emd-ge-styles/0075346442390?fulfillment=PICKUP
Baby,MasterPieces 1000 Piece Sports Jigsaw Puzzle - NCAA Washington Huskies Endzone View Panoramic,1 unit,$32.81,,0070598891484,https://www.kroger.com/p/masterpieces-1000-piece-sports-jigsaw-puzzle-ncaa-washington-huskies-endzone-view-panoramic/0070598891484?fulfillment=PICKUP
Baby,Broadway BLI6224 N Scale No.5300 President Washington Paragon3 Sound DC DCC Steam Engine,1,$239.27,,0075346442305,https://www.kroger.com/p/broadway-bli6224-n-scale-no-5300-president-washington-paragon3-sound-dc-dcc-steam-engine/0075346442305?fulfillment=PICKUP
Baby,Finnegan the Fox,One Size,$24.99,,0085000078193,https://www.kroger.com/p/finnegan-the-fox/0085000078193?fulfillment=PICKUP
Baby,Hands at Play  Farm Animals,1,$16.99,,0090276833685,https://www.kroger.com/p/hands-at-play-farm-animals/0090276833685?fulfillment=PICKUP
Baby,"MasterPieces Game Day - NHL Detroit Red Wings Spot It Game For Kids, Adults, and Family",1 unit,$21.99,,0070598841768,https://www.kroger.com/p/masterpieces-game-day-nhl-detroit-red-wings-spot-it-game-for-kids-adults-and-family/0070598841768?fulfillment=PICKUP
Baby,Let’s play Farm Dominoes,1,$16.99,,0090276833675,https://www.kroger.com/p/let-s-play-farm-dominoes/0090276833675?fulfillment=PICKUP
Baby,"Olivia's Little World Dreamland Tiffany Dollhouse with 12 Accessories, Pink/Purple KYD-10922A",1,175.95,,0081240101315,https://www.kroger.com/p/olivia-s-little-world-dreamland-tiffany-dollhouse-with-12-accessories-pink-purple-kyd-10922a/0081240101315?fulfillment=PICKUP
Baby,Wizard's Laboratory 1000pc,1 unit,$24.99,,0070598882137,https://www.kroger.com/p/wizard-s-laboratory-1000pc/0070598882137?fulfillment=PICKUP
Baby,Sophia's - 15  Doll - Sequin Dress & Shoes - Gold,1,15.99,,0088879801264,https://www.kroger.com/p/sophia-s-15-doll-sequin-dress-shoes-gold/0088879801264?fulfillment=PICKUP
Baby,Portable Playhouse Tunnel 4 Way Kids Crawl Through Tent 8 Feet Long Hours of Fun Outdoor,1 unit,$38.78,,0019418927177,https://www.kroger.com/p/portable-playhouse-tunnel-4-way-kids-crawl-through-tent-8-feet-long-hours-of-fun-outdoor/0019418927177?fulfillment=PICKUP
Baby,"Sophia's - 18  Doll - Ice Skating Gown, Panties & Ponytail Holder - Pink",1,14.99,,0088879800507,https://www.kroger.com/p/sophia-s-18-doll-ice-skating-gown-panties-ponytail-holder-pink/0088879800507?fulfillment=PICKUP
Baby,Diecast Military Vehicle Playset - 6 Vehicles,1,$30.69,,0079741048318,https://www.kroger.com/p/diecast-military-vehicle-playset-6-vehicles/0079741048318?fulfillment=PICKUP
Baby,Royals Board Game 17th Century Europe Great Noble Houses Supremacy Strategic Territory Arcane,1 unit,$64.16,,0085321100436,https://www.kroger.com/p/royals-board-game-17th-century-europe-great-noble-houses-supremacy-strategic-territory-arcane/0085321100436?fulfillment=PICKUP
Baby,MasterPieces Game Day - NHL Minnesota Wild - 6 Piece Team Logo Dice Set - D6 Standard Size,1 unit,$12.99,,0070598800240,https://www.kroger.com/p/masterpieces-game-day-nhl-minnesota-wild-6-piece-team-logo-dice-set-d6-standard-size/0070598800240?fulfillment=PICKUP
Baby,Kanga Care Rumparooz Doll Diaper Set - Quinn & Peacock,Small,$10.99,,0078467240629,https://www.kroger.com/p/kanga-care-rumparooz-doll-diaper-set-quinn-peacock/0078467240629?fulfillment=PICKUP
Pet,Blue Buffalo Delights Rotisserie Chicken Flavor in Gravy Small Breed Dog Food,3.5 oz,$1.69,,0084024312041,https://www.kroger.com/p/blue-buffalo-delights-rotisserie-chicken-flavor-in-gravy-small-breed-dog-food/0084024312041?fulfillment=PICKUP
Pet,Purina ONE SmartBlend True Instinct Beef & Salmon Tender Cuts in Gravy Wet Dog Food,13 oz,2.19,,0001780017859,https://www.kroger.com/p/purina-one-smartblend-true-instinct-beef-salmon-tender-cuts-in-gravy-wet-dog-food/0001780017859?fulfillment=PICKUP
Pet,Abound Superfood Blend Salmon Egg & Pumpkin Recipe Dog Food,,,,0001111086768,https://www.kroger.com/p/abound-superfood-blend-salmon-egg-pumpkin-recipe-dog-food/0001111086768?fulfillment=PICKUP
Pet,Fancy Feast Medleys Florentine Collection Wet Cat Food Variety Pack,12 ct / 3 oz,13.29,,0005000057281,https://www.kroger.com/p/fancy-feast-medleys-florentine-collection-wet-cat-food-variety-pack/0005000057281?fulfillment=PICKUP
Pet,Fancy Feast Petites Wild Alaskan Salmon Entree Pate Gourmet Wet Cat Food,2 ct / 1.4 oz,$1.29,,0005000000164,https://www.kroger.com/p/fancy-feast-petites-wild-alaskan-salmon-entree-pate-gourmet-wet-cat-food/0005000000164?fulfillment=PICKUP
Pet,Purina Beneful Originals with Real Beef Adult Dog Food,,,,0001780018441,https://www.kroger.com/p/purina-beneful-originals-with-real-beef-adult-dog-food/0001780018441?fulfillment=PICKUP
Pet,Luvsome Gourmet Chicken Dinner Cat Food,3 oz,$0.70, 10 For $7.00,0001111083215,https://www.kroger.com/p/luvsome-gourmet-chicken-dinner-cat-food/0001111083215?fulfillment=PICKUP
Pet,Blue Buffalo Chicken Dinner Homestyle Recipe Natural Dog Food,12.5 oz,3.49,,0084024310493,https://www.kroger.com/p/blue-buffalo-chicken-dinner-homestyle-recipe-natural-dog-food/0084024310493?fulfillment=PICKUP
Pet,Friskies Party Mix Original Crunch Cat Treats,2.1 oz,2.00, 2 For $4.00,0005000023891,https://www.kroger.com/p/friskies-party-mix-original-crunch-cat-treats/0005000023891?fulfillment=PICKUP
Pet,Purina ONE SmartBlend Natural Classic Ground Beef & Brown Rice Entree Adult Wet Dog Food,13 oz,1.99,,0001780012592,https://www.kroger.com/p/purina-one-smartblend-natural-classic-ground-beef-brown-rice-entree-adult-wet-dog-food/0001780012592?fulfillment=PICKUP
Pet,Reveal Grain Free Tuna Fillet with Crab Wet Cat Food,2.47 oz,1.49,,0088681700622,https://www.kroger.com/p/reveal-grain-free-tuna-fillet-with-crab-wet-cat-food/0088681700622?fulfillment=PICKUP
Pet,Fancy Feast Gravy Lovers Poultry & Beef Collection Variety Pack,24 ct / 3 oz,$21.49,,0005000058006,https://www.kroger.com/p/fancy-feast-gravy-lovers-poultry-beef-collection-variety-pack/0005000058006?fulfillment=PICKUP
Pet,Cesar Softies Medley Trio Dog Treats,6 oz,$4.79,,0002310010329,https://www.kroger.com/p/cesar-softies-medley-trio-dog-treats/0002310010329?fulfillment=PICKUP
Pet,Scoop Away Multi-Cat Meadow Fresh Scent Clumping Cat Litter,14 lb,$9.49,,0009668920016,https://www.kroger.com/p/scoop-away-multi-cat-meadow-fresh-scent-clumping-cat-litter/0009668920016?fulfillment=PICKUP
Pet,Pet Pride Super Absorbent Training Pads (24 Pack),21 x 21 in,9.99,,0001111087993,https://www.kroger.com/p/pet-pride-super-absorbent-training-pads-24-pack-/0001111087993?fulfillment=PICKUP
Pet,9Lives Daily Essentials Chicken Dinner Wet Cat Food,5.5 oz,$0.80,,0007910000410,https://www.kroger.com/p/9lives-daily-essentials-chicken-dinner-wet-cat-food/0007910000410?fulfillment=PICKUP
Pet,Fancy Feast Poultry & Beef Grilled Collection Wet Cat Food Variety Pack,24 ct / 3 oz,$21.49,,0005000081817,https://www.kroger.com/p/fancy-feast-poultry-beef-grilled-collection-wet-cat-food-variety-pack/0005000081817?fulfillment=PICKUP
Pet,IAMS Proactive Health Dry Cat Adult Indoor Weight Control & Hairball Care Chicken & Turkey Kibble,3.5 lb,$11.49,,0001901471246,https://www.kroger.com/p/iams-proactive-health-dry-cat-adult-indoor-weight-control-hairball-care-chicken-turkey-kibble/0001901471246?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports Black New York Giants Women's Sunglasses,1 ct,$18.99,,0075460388494,https://www.kroger.com/p/siskiyou-sports-black-new-york-giants-women-s-sunglasses/0075460388494?fulfillment=PICKUP
Pet,Pedigree Small Dog Steak and Vegetable Dry Dog Food,14 lb,15.99,,0002310014367,https://www.kroger.com/p/pedigree-small-dog-steak-and-vegetable-dry-dog-food/0002310014367?fulfillment=PICKUP
Apparel & Accessories,Tennessee Tri-Fold Wallet,1 ct,$19.99,,0080841246211,https://www.kroger.com/p/tennessee-tri-fold-wallet/0080841246211?fulfillment=PICKUP
Apparel & Accessories,Vegas Golden Knights Bi-Fold Wallet,1 ct,$19.99,,0080841273184,https://www.kroger.com/p/vegas-golden-knights-bi-fold-wallet/0080841273184?fulfillment=PICKUP
Apparel & Accessories,Major Trading Inc. No Show Socks - Assorted,12 pk,,,0069010257348,https://www.kroger.com/p/major-trading-inc-no-show-socks-assorted/0069010257348?fulfillment=PICKUP
Apparel & Accessories,ShedRain Reverse UnbelievaBrella Auto Open Umbrellas - Hot Pink/Bison,2 pk,$39.99,,0009180625433,https://www.kroger.com/p/shedrain-reverse-unbelievabrella-auto-open-umbrellas-hot-pink-bison/0009180625433?fulfillment=PICKUP
Apparel & Accessories,New England Patriots Bi-Fold Wallet,1 ct,$15.39,,0080841231731,https://www.kroger.com/p/new-england-patriots-bi-fold-wallet/0080841231731?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports Minnesota Vikings Women's Sunglasses,1 ct,$18.99,,0075460388491,https://www.kroger.com/p/siskiyou-sports-minnesota-vikings-women-s-sunglasses/0075460388491?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports Black New York Jets Women's Sunglasses,1 ct,$18.99,,0075460388495,https://www.kroger.com/p/siskiyou-sports-black-new-york-jets-women-s-sunglasses/0075460388495?fulfillment=PICKUP
Apparel & Accessories,Michigan Tri-Fold Wallet,1 ct,$19.99,,0080841231804,https://www.kroger.com/p/michigan-tri-fold-wallet/0080841231804?fulfillment=PICKUP
Apparel & Accessories,Boston Bruins Tri-Fold Wallet,1 ct,$19.99,,0080841231790,https://www.kroger.com/p/boston-bruins-tri-fold-wallet/0080841231790?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports Baltimore Ravens Women's Black Sunglasses,1 ct,$18.99,,0075460388476,https://www.kroger.com/p/siskiyou-sports-baltimore-ravens-women-s-black-sunglasses/0075460388476?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports New England Patriots Women's Sunglasses,1 ct,$18.99,,0075460388492,https://www.kroger.com/p/siskiyou-sports-new-england-patriots-women-s-sunglasses/0075460388492?fulfillment=PICKUP
Apparel & Accessories,University of Florida Bi-Fold Wallet,1 ct,$19.99,,0080841231760,https://www.kroger.com/p/university-of-florida-bi-fold-wallet/0080841231760?fulfillment=PICKUP
Apparel & Accessories,Pennsylvania State Tri-Fold Wallet,1 ct,$15.27,,0080841231806,https://www.kroger.com/p/pennsylvania-state-tri-fold-wallet/0080841231806?fulfillment=PICKUP
Apparel & Accessories,Sun-Staches Frozen 2 Elsa Sunglasses,1 ct,$35.96,,0087859940136,https://www.kroger.com/p/sun-staches-frozen-2-elsa-sunglasses/0087859940136?fulfillment=PICKUP
Apparel & Accessories,Pittsburgh Penguins Tri-Fold Wallet,1 ct,$19.99,,0080841231795,https://www.kroger.com/p/pittsburgh-penguins-tri-fold-wallet/0080841231795?fulfillment=PICKUP
Personal Care,TRESemmé Rich Moisture Hydrating Shampoo,28 oz,$5.99,,0002240039365,https://www.kroger.com/p/tresemm-rich-moisture-hydrating-shampoo/0002240039365?fulfillment=PICKUP
Personal Care,Carmex Daily Care Strawberry SPF Lip Balm,1 ct,$1.29,,0008307800952,https://www.kroger.com/p/carmex-daily-care-strawberry-spf-lip-balm/0008307800952?fulfillment=PICKUP
Personal Care,Colgate Sensitive Mint Clean Complete Protection Toothpaste,6 oz,$4.99,,0003500052101,https://www.kroger.com/p/colgate-sensitive-mint-clean-complete-protection-toothpaste/0003500052101?fulfillment=PICKUP
Personal Care,King C. Gillette Neck Razor and Cartridges,3 pc,$16.99,,0004740067171,https://www.kroger.com/p/king-c-gillette-neck-razor-and-cartridges/0004740067171?fulfillment=PICKUP
Apparel & Accessories,New England Patriots Tri-Fold Wallet,1 ct,$19.99,,0080841231781,https://www.kroger.com/p/new-england-patriots-tri-fold-wallet/0080841231781?fulfillment=PICKUP
Personal Care,SheaMoisture Manuka Honey and Mafura Oil Intensive Hydration Shampoo,13 oz,$10.49,,0076430223104,https://www.kroger.com/p/sheamoisture-manuka-honey-and-mafura-oil-intensive-hydration-shampoo/0076430223104?fulfillment=PICKUP
Personal Care,Degree Men Original Cool Comfort Antiperspirant Deodorant,2.7 fl oz,$3.79,,0007940020570,https://www.kroger.com/p/degree-men-original-cool-comfort-antiperspirant-deodorant/0007940020570?fulfillment=PICKUP
Personal Care,Colgate Maximum Strength Sensitive Fresh Mint Whitening Toothpaste,6 oz,$5.49,,0003500052541,https://www.kroger.com/p/colgate-maximum-strength-sensitive-fresh-mint-whitening-toothpaste/0003500052541?fulfillment=PICKUP
Personal Care,Secret Invisible Solid Antiperspirant and Deodorant Powder Fresh for Women,2.6 oz,$3.99,,0003700012343,https://www.kroger.com/p/secret-invisible-solid-antiperspirant-and-deodorant-powder-fresh-for-women/0003700012343?fulfillment=PICKUP
Personal Care,Mrs. Meyer's Clean Day Lavender Liquid Hand Soap,12.5 fl oz,$5.99,,0080812411104,https://www.kroger.com/p/mrs-meyer-s-clean-day-lavender-liquid-hand-soap/0080812411104?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",HUGGS BABY CARRIER WITH PATENTED HIPBELT,19 x 7 x 9 inches,$99.95,,0088141700070,https://www.kroger.com/p/huggs-baby-carrier-with-patented-hipbelt/0088141700070?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Gymax 14-Panel Foldable Baby Playpen Kids Activity Centre w/ Lock Door & Rubber Mats,1 unit,$137.29,,0065924521419,https://www.kroger.com/p/gymax-14-panel-foldable-baby-playpen-kids-activity-centre-w-lock-door-rubber-mats/0065924521419?fulfillment=PICKUP
Personal Care,Sensodyne Repair and Protect Extra Fresh Toothpaste,3.4 oz,$6.99,,0031015884030,https://www.kroger.com/p/sensodyne-repair-and-protect-extra-fresh-toothpaste/0031015884030?fulfillment=PICKUP
Personal Care,Crest ProHealth Gum Detoxify Deep Clean Anticavity Fluoride Toothpaste,4.1 oz,6.99,,0003700075421,https://www.kroger.com/p/crest-prohealth-gum-detoxify-deep-clean-anticavity-fluoride-toothpaste/0003700075421?fulfillment=PICKUP
Personal Care,Always Ultra Thin Pads Size 5 Extra Heavy Overnight Absorbency Unscented with Wings,34 ct,$8.69,,0003700088922,https://www.kroger.com/p/always-ultra-thin-pads-size-5-extra-heavy-overnight-absorbency-unscented-with-wings/0003700088922?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Baby Portable Changing Pad, Diaper Bag, Travel Mat Station, Compact, Solid Gray",Compact,12.95,,0085000680313,https://www.kroger.com/p/baby-portable-changing-pad-diaper-bag-travel-mat-station-compact-solid-gray/0085000680313?fulfillment=PICKUP
Personal Care,Oral-B Glide Pro-Health Cool Mint Deep Clean Floss,43.7 yd,$4.99,,0003700003866,https://www.kroger.com/p/oral-b-glide-pro-health-cool-mint-deep-clean-floss/0003700003866?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Kanga Care Wet Bag Mini - Nautical,Small,$15.95,,0071184195808,https://www.kroger.com/p/kanga-care-wet-bag-mini-nautical/0071184195808?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Kanga Care Wet Bag - Tadpole,One Size,$19.95,,0078467240552,https://www.kroger.com/p/kanga-care-wet-bag-tadpole/0078467240552?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Maxi-Cosi Magellan LiftFit All-in-One Convertible Car Seat,1 Piece,$399.99,,0088439294872,https://www.kroger.com/p/maxi-cosi-magellan-liftfit-all-in-one-convertible-car-seat/0088439294872?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Kanga Care Wet Bag - Royal,One Size,$20.95,,0064643726606,https://www.kroger.com/p/kanga-care-wet-bag-royal/0064643726606?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Lil Cub Hub CCP405S Cub Co-Z Convertible Carrier - Vintage Pink, Small",1,$98.48,,0071239260030,https://www.kroger.com/p/lil-cub-hub-ccp405s-cub-co-z-convertible-carrier-vintage-pink-small/0071239260030?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Kanga Care Wet Bag - Clyde,One Size,$19.95,,0079662944448,https://www.kroger.com/p/kanga-care-wet-bag-clyde/0079662944448?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",5PCS Baby Nappy Diaper Bags Set Mummy Diaper Shoulder Bags with Nappy Changing Pad Insulated,1 unit,,,0076868349961,https://www.kroger.com/p/5pcs-baby-nappy-diaper-bags-set-mummy-diaper-shoulder-bags-with-nappy-changing-pad-insulated/0076868349961?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Baby Trend Ally Newborn Baby Infant Car Seat Travel System with Cover, Stormy",1 Piece,$119.99,,0009001402328,https://www.kroger.com/p/baby-trend-ally-newborn-baby-infant-car-seat-travel-system-with-cover-stormy/0009001402328?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Gymax 14-Panel Baby Playpen Kids Activity Center Foldable Play Yard w/ Lock Door Pink,1 unit,,,0075968746777,https://www.kroger.com/p/gymax-14-panel-baby-playpen-kids-activity-center-foldable-play-yard-w-lock-door-pink/0075968746777?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Baby Trend Trend-E Nursery Center Play Yard with Wheels, Starlight Blue (2 Pack)",1 Piece,$217.99,,0019380212783,https://www.kroger.com/p/baby-trend-trend-e-nursery-center-play-yard-with-wheels-starlight-blue-2-pack-/0019380212783?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",One Grace Place 10-14b031 Jazzie Jungle Boy Diaper Stacker,1,$31.42,,0084828402578,https://www.kroger.com/p/one-grace-place-10-14b031-jazzie-jungle-boy-diaper-stacker/0084828402578?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Evenflo Gold Shyft Travel System Set with SecureMax Infant Car Seat, Opal Pink",1 Piece,$400.19,,0003288419978,https://www.kroger.com/p/evenflo-gold-shyft-travel-system-set-with-securemax-infant-car-seat-opal-pink/0003288419978?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Safety 1st Grand 2-in-1 Booster Car Seat,1 Piece,$74.99,,0088439294295,https://www.kroger.com/p/safety-1st-grand-2-in-1-booster-car-seat/0088439294295?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Kanga Care Wet Bag Mini - WeeHoo (Fluff),Small,$16.95,,0073194697623,https://www.kroger.com/p/kanga-care-wet-bag-mini-weehoo-fluff-/0073194697623?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Lil Cub Hub CCP200M Cub Co-Z Convertible Carrier - Sugar Dots Pink, Medium",1,$98.33,,0071239260001,https://www.kroger.com/p/lil-cub-hub-ccp200m-cub-co-z-convertible-carrier-sugar-dots-pink-medium/0071239260001?fulfillment=PICKUP
Pantry,Nutella Chocolate Hazelnut Spread,13 oz,$3.49,,0000980089500,https://www.kroger.com/p/nutella-chocolate-hazelnut-spread/0000980089500?fulfillment=PICKUP
Pantry,Sara Lee White made with Whole Wheat Sandwich Bread,20 oz,$4.49,,0007294570544,https://www.kroger.com/p/sara-lee-white-made-with-whole-wheat-sandwich-bread/0007294570544?fulfillment=PICKUP
Pantry,Idahoan Roasted Garlic Mashed Potatoes,4 oz,1.25, 4 For $5.00,0002970000147,https://www.kroger.com/p/idahoan-roasted-garlic-mashed-potatoes/0002970000147?fulfillment=PICKUP
Pantry,Pringles BBQ Potato Crisps Chips,5.5 oz,2.00, 2 For $4.00,0003800018371,https://www.kroger.com/p/pringles-bbq-potato-crisps-chips/0003800018371?fulfillment=PICKUP
Pantry,On The Border Cafe Style Tortilla Chips,11 oz,$3.49,,0078113871011,https://www.kroger.com/p/on-the-border-cafe-style-tortilla-chips/0078113871011?fulfillment=PICKUP
Pantry,Campbell's Condensed Healthy Request Homestyle Chicken Noodle Soup,10.5 oz,$1.89,,0005100016721,https://www.kroger.com/p/campbell-s-condensed-healthy-request-homestyle-chicken-noodle-soup/0005100016721?fulfillment=PICKUP
Pantry,Hidden Valley Original Ranch Salad Dressing & Seasoning Mix Packet,1 oz,$2.19,,0007110000443,https://www.kroger.com/p/hidden-valley-original-ranch-salad-dressing-seasoning-mix-packet/0007110000443?fulfillment=PICKUP
Pantry,Doritos Cool Ranch Flavored Tortilla Chips Party Size Snacks,14.5 oz,5.49,,0002840051777,https://www.kroger.com/p/doritos-cool-ranch-flavored-tortilla-chips-party-size-snacks/0002840051777?fulfillment=PICKUP
Pantry,McCormick Original Chili Seasoning Mix,1.25 oz,1.69,,0005210009150,https://www.kroger.com/p/mccormick-original-chili-seasoning-mix/0005210009150?fulfillment=PICKUP
Pantry,Barilla Blue Box Penne Non-GMO Project Certified & Kosher Pasta,16 oz,$1.99,,0007680828073,https://www.kroger.com/p/barilla-blue-box-penne-non-gmo-project-certified-kosher-pasta/0007680828073?fulfillment=PICKUP
Pantry,Progresso Traditional Chicken Noodle Soup,19 oz,$2.49,,0004119601088,https://www.kroger.com/p/progresso-traditional-chicken-noodle-soup/0004119601088?fulfillment=PICKUP
Pantry,Swanson Beef Broth,32 oz,2.50, 2 For $5.00,0005100014604,https://www.kroger.com/p/swanson-beef-broth/0005100014604?fulfillment=PICKUP
Cleaning and Organization,Shark Navigator Professional Upright Vacuum,1 ct,,,0062235653388,https://www.kroger.com/p/shark-navigator-professional-upright-vacuum/0062235653388?fulfillment=PICKUP
Cleaning and Organization,Sterilite Clear Storage Tote,1 ct,$23.32,,0007314987486,https://www.kroger.com/p/sterilite-clear-storage-tote/0007314987486?fulfillment=PICKUP
Cleaning and Organization,Mind Reader Plastic Collapsible Laundry Basket - Brown,1 ct,,,0088753006876,https://www.kroger.com/p/mind-reader-plastic-collapsible-laundry-basket-brown/0088753006876?fulfillment=PICKUP
Cleaning and Organization,"30 SECONDS Spray & Walk Away Lichen, Moss, Mold, Algae Killer 1 gal. - Total Qty: 1",Count of: 1,$39.68,,0004023575384,https://www.kroger.com/p/30-seconds-spray-walk-away-lichen-moss-mold-algae-killer-1-gal-total-qty-1/0004023575384?fulfillment=PICKUP
Cleaning and Organization,Bee's Wrap Assorted Vegan Reusable Food Storage Wrap - Herb Garden,3 pc,$17.99,,0085401600561,https://www.kroger.com/p/bee-s-wrap-assorted-vegan-reusable-food-storage-wrap-herb-garden/0085401600561?fulfillment=PICKUP
